CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Monthly_Tenure_Ratio,Phone_Internet_Both,TotalCharges_Age_Ratio,Uses_Streaming
2067,59.0,1,19,1,0,0,1,2,38.56,722.48,1,1,0,0,1.9280000000000002,0,12.041333333333334,1
1268,51.0,1,67,0,1,1,0,1,92.66,6215.7,1,1,1,0,1.3626470588235293,0,119.5326923076923,1
1781,21.0,1,45,0,1,0,2,3,56.06,2515.95,0,1,0,1,1.2186956521739132,0,114.36136363636363,1
2617,62.0,1,51,1,0,0,0,1,79.66,4062.37,1,1,1,0,1.531923076923077,0,64.48206349206349,1
509,43.0,1,62,0,0,1,1,0,42.21,2613.38,0,0,0,1,0.67,0,59.395,0
571,22.0,1,3,0,0,1,0,1,38.17,115.91,0,1,1,0,9.5425,0,5.039565217391305,1
2879,39.0,1,4,1,1,1,0,2,33.62,147.55,1,1,1,0,6.723999999999999,1,3.68875,1
2880,30.0,1,30,1,1,0,1,2,70.27,2106.77,1,0,0,1,2.266774193548387,1,67.96032258064515,1
3415,44.0,0,28,1,1,1,2,2,49.51,1379.8,1,0,0,1,1.7072413793103447,1,30.662222222222223,1
3486,19.0,0,44,0,1,1,2,1,70.64,3094.75,1,1,1,1,1.5697777777777777,0,154.7375,1
3592,44.0,0,26,1,1,0,1,2,82.68,2143.38,0,1,0,1,3.0622222222222226,1,47.63066666666667,1
2349,55.0,0,37,1,1,0,2,3,48.16,1771.35,0,0,0,0,1.2673684210526315,1,31.631249999999998,0
1155,66.0,1,13,0,1,1,2,1,62.46,795.35,1,0,1,1,4.461428571428572,0,11.87089552238806,1
1600,44.0,1,33,0,1,1,0,3,69.99,2312.44,1,0,1,0,2.058529411764706,0,51.38755555555556,1
3433,63.0,1,39,0,1,0,2,1,22.13,870.37,1,0,0,1,0.55325,0,13.59953125,1
1206,20.0,0,3,1,1,0,0,2,77.84,236.63,0,1,1,1,19.46,1,11.268095238095238,1
3000,69.0,0,21,0,1,1,0,2,44.39,957.04,0,0,1,0,2.0177272727272726,0,13.671999999999999,0
2787,68.0,1,64,1,0,0,1,0,50.95,3258.17,0,1,0,1,0.7838461538461539,0,47.21985507246377,1
1930,55.0,0,21,1,1,1,0,1,65.8,2132.26,1,1,0,1,2.9909090909090907,1,38.07607142857143,1
1209,42.0,1,9,0,0,0,0,1,113.43,1013.45,0,0,1,0,11.343,0,23.56860465116279,0
1831,44.0,0,70,1,1,0,2,2,34.29,2407.06,1,0,1,0,0.48295774647887324,1,53.49022222222222,1
3424,19.0,0,56,1,1,1,1,0,100.19,5605.75,0,0,0,0,1.757719298245614,1,280.2875,0
1634,32.0,0,64,0,1,0,2,2,94.49,6050.21,1,1,0,1,1.4536923076923076,0,183.33969696969697,1
1522,28.0,1,33,0,0,0,2,2,77.9,2564.54,0,0,0,1,2.2911764705882356,0,88.43241379310345,0
1496,41.0,1,6,1,0,0,0,1,59.81,339.82,1,0,0,0,8.544285714285715,0,8.09095238095238,1
3516,31.0,0,67,1,1,0,2,0,77.54,5197.83,1,0,0,0,1.140294117647059,1,162.4321875,1
1697,27.0,1,19,1,0,0,1,2,20.9,384.46,0,0,1,1,1.045,0,13.730714285714285,0
3200,32.0,0,43,0,0,1,0,0,49.3,2133.68,0,0,0,0,1.1204545454545454,0,64.6569696969697,0
3661,63.0,0,28,0,1,1,0,2,54.41,1542.19,0,0,0,0,1.876206896551724,0,24.09671875,0
1935,18.0,0,16,1,1,0,2,1,89.27,1442.31,1,0,0,1,5.251176470588235,1,75.91105263157894,1
663,43.0,0,53,1,1,0,0,2,99.42,5259.31,1,0,1,1,1.8411111111111111,1,119.52977272727274,1
344,52.0,1,8,1,0,0,2,2,39.31,317.17,1,0,0,1,4.367777777777778,0,5.984339622641509,1
3236,58.0,0,59,1,1,1,2,2,60.48,3560.48,0,0,0,1,1.008,1,60.3471186440678,0
2385,34.0,0,2,1,1,0,0,3,84.37,169.88,1,1,0,0,28.123333333333335,1,4.853714285714285,1
1265,21.0,0,5,0,0,0,0,0,37.32,154.49,1,1,1,0,6.22,0,7.022272727272727,1
2759,50.0,0,12,0,1,0,0,3,62.29,727.27,0,0,0,1,4.791538461538462,0,14.260196078431372,0
815,64.0,0,30,0,1,0,0,2,58.68,1761.38,1,0,1,1,1.8929032258064515,0,27.09815384615385,1
3248,42.0,1,26,1,1,1,0,3,27.33,700.79,0,1,0,0,1.0122222222222221,1,16.297441860465117,1
1062,53.0,0,59,1,1,0,0,2,69.28,4092.43,1,0,0,1,1.1546666666666667,1,75.78574074074074,1
494,64.0,0,52,1,1,1,1,1,58.72,3055.97,1,1,1,1,1.1079245283018868,1,47.014923076923075,1
724,19.0,1,33,1,1,1,0,2,45.16,1488.45,1,1,1,0,1.328235294117647,1,74.4225,1
2486,43.0,1,2,1,1,1,0,2,108.41,219.37,0,1,1,1,36.13666666666666,1,4.985681818181818,1
3671,44.0,0,40,1,1,0,0,2,91.65,3674.75,1,1,0,0,2.2353658536585366,1,81.66111111111111,1
2119,20.0,1,31,0,0,1,0,2,56.97,1776.75,1,0,1,0,1.7803125,0,84.60714285714286,1
3562,62.0,1,54,0,1,0,1,3,29.05,1560.54,1,0,0,0,0.5281818181818182,0,24.77047619047619,1
862,43.0,0,60,1,1,0,2,2,93.66,5615.33,1,1,0,1,1.5354098360655737,1,127.62113636363637,1
1886,67.0,0,38,1,1,1,0,2,68.86,2620.73,1,1,0,1,1.7656410256410255,1,38.54014705882353,1
2944,27.0,0,45,0,1,1,0,3,28.32,1285.0,0,1,0,0,0.6156521739130435,0,45.892857142857146,1
1557,62.0,0,54,1,0,1,0,2,57.97,3138.39,0,1,1,0,1.054,0,49.815714285714286,1
3245,21.0,0,21,1,1,0,1,2,94.79,1984.87,1,1,0,0,4.308636363636364,1,90.22136363636363,1
630,32.0,0,71,1,1,1,1,2,115.11,2132.26,1,1,1,0,1.59875,1,64.6139393939394,1
2958,44.0,1,59,1,0,1,0,2,99.27,5857.41,0,0,1,0,1.6544999999999999,0,130.16466666666668,0
2838,52.0,0,2,1,1,0,0,1,23.56,62.84,1,0,1,0,7.853333333333333,1,1.1856603773584906,1
3613,52.0,0,17,1,1,1,0,2,98.59,1675.3,0,1,0,0,5.477222222222222,1,31.60943396226415,1
3631,37.0,1,4,1,0,0,0,0,53.38,195.34,0,0,0,1,10.676,0,5.140526315789474,0
1088,28.0,0,36,0,1,0,1,2,95.46,3436.2,1,1,0,0,2.5799999999999996,0,118.48965517241379,1
1746,46.0,1,48,1,1,0,1,0,85.02,4080.49,0,0,0,0,1.7351020408163265,1,86.81893617021277,0
163,39.0,0,27,1,1,0,1,2,95.08,2562.42,0,1,0,0,3.3957142857142855,1,64.0605,1
1295,30.0,0,19,1,1,1,1,1,52.0,994.02,1,0,0,0,2.6,1,32.06516129032258,1
2871,61.0,0,65,1,0,1,0,3,55.05,3611.05,0,1,1,0,0.834090909090909,0,58.24274193548387,1
3022,61.0,0,35,1,1,0,0,3,24.69,864.82,0,1,0,1,0.6858333333333334,1,13.948709677419355,1
3746,49.0,0,67,1,1,0,0,3,49.99,3356.28,1,0,0,0,0.7351470588235295,1,67.1256,1
1132,54.0,1,22,0,0,1,0,2,43.61,953.82,1,1,0,0,1.896086956521739,0,17.342181818181817,1
3561,67.0,1,49,0,1,1,1,3,43.03,2119.68,1,1,0,0,0.8606,0,31.17176470588235,1
501,50.0,1,58,1,0,0,2,2,46.59,2720.58,1,0,1,1,0.7896610169491526,0,53.34470588235294,1
1438,50.0,0,37,1,1,0,2,0,64.56,2371.26,0,0,0,0,1.6989473684210528,1,46.49529411764706,0
3662,38.0,0,7,0,1,1,0,3,44.27,312.44,1,0,1,1,5.53375,0,8.011282051282052,1
3155,20.0,0,17,0,0,1,2,2,67.03,1138.7,0,0,0,0,3.723888888888889,0,54.22380952380953,0
267,55.0,1,38,0,1,1,0,0,38.47,1475.74,0,0,1,1,0.9864102564102564,0,26.3525,0
1845,25.0,1,37,1,1,0,0,3,99.19,3682.04,1,1,0,0,2.6102631578947366,1,141.6169230769231,1
3031,54.0,1,69,0,1,0,0,1,37.34,2581.03,1,1,0,0,0.5334285714285715,0,46.92781818181818,1
3359,48.0,0,52,1,1,0,0,2,113.56,5901.47,0,1,0,0,2.1426415094339624,1,120.43816326530613,1
1651,56.0,1,48,1,1,1,0,1,47.56,2294.96,0,0,0,0,0.9706122448979593,1,40.26245614035088,0
2355,38.0,1,14,1,1,1,0,1,61.21,860.29,0,0,1,1,4.080666666666667,1,22.05871794871795,0
1639,20.0,1,48,1,0,1,2,0,50.67,2444.62,0,1,1,1,1.0340816326530613,0,116.41047619047619,1
1193,31.0,0,43,0,0,1,0,0,109.71,4737.02,0,0,0,1,2.4934090909090907,0,148.031875,0
1334,55.0,0,60,0,0,0,1,2,33.15,1989.17,0,0,0,1,0.5434426229508197,0,35.52089285714286,0
1457,36.0,1,65,1,0,0,2,2,35.33,2308.67,1,1,1,1,0.5353030303030303,0,62.39648648648649,1
2873,36.0,1,1,0,1,1,0,2,108.62,109.04,1,0,1,1,54.31,0,2.947027027027027,1
151,44.0,1,66,1,1,1,1,1,46.57,3073.51,1,0,0,0,0.6950746268656717,1,68.30022222222223,1
3345,52.0,1,63,0,1,1,0,2,40.18,2537.84,0,0,0,1,0.6278125,0,47.88377358490566,0
2681,42.0,0,65,1,0,0,0,2,91.19,5932.41,0,1,0,0,1.3816666666666666,0,137.96302325581394,1
1493,58.0,0,20,1,0,0,2,2,112.68,2253.92,1,0,1,1,5.365714285714286,0,38.20203389830509,1
1339,22.0,0,22,1,1,0,0,2,37.65,830.06,1,0,0,0,1.6369565217391304,1,36.0895652173913,1
2308,56.0,1,46,1,1,0,2,2,24.07,1131.95,1,0,1,0,0.512127659574468,1,19.858771929824563,1
837,19.0,0,64,0,1,1,1,0,95.78,6123.98,0,1,1,0,1.4735384615384615,0,306.19899999999996,1
3318,20.0,0,56,0,1,1,0,2,70.02,3914.67,1,0,0,0,1.2284210526315789,0,186.41285714285715,1
3432,31.0,0,48,1,1,0,0,0,106.09,5095.55,0,0,0,0,2.1651020408163264,1,159.2359375,0
109,44.0,0,25,1,1,0,0,3,98.33,2473.79,1,1,1,0,3.7819230769230767,1,54.97311111111111,1
2320,55.0,1,69,0,1,0,0,3,55.28,3802.96,1,1,1,0,0.7897142857142857,0,67.91,1
925,44.0,1,61,0,1,0,2,2,102.68,6270.68,0,0,1,0,1.6561290322580646,0,139.34844444444445,0
1053,60.0,1,52,1,1,1,2,2,30.33,1569.73,1,0,1,1,0.5722641509433962,1,25.73327868852459,1
1778,64.0,0,33,1,1,1,0,0,86.89,2862.72,1,0,0,0,2.5555882352941177,1,44.04184615384615,1
541,27.0,1,46,1,1,1,2,3,51.45,2364.31,0,0,0,1,1.09468085106383,1,84.43964285714286,0
2134,46.0,1,37,1,1,1,2,1,85.7,3167.94,0,0,0,1,2.255263157894737,1,67.40297872340426,0
2111,46.0,0,69,1,1,0,1,3,69.17,4768.91,0,1,0,1,0.9881428571428572,1,101.46617021276596,1
384,39.0,0,26,1,0,0,0,3,29.59,771.38,1,1,1,0,1.095925925925926,0,19.2845,1
617,57.0,0,35,1,1,0,1,1,49.45,1727.04,1,1,0,1,1.3736111111111111,1,29.77655172413793,1
192,53.0,0,3,1,0,0,0,3,99.49,291.38,1,1,1,0,24.8725,0,5.395925925925926,1
2727,61.0,0,15,0,1,1,0,0,35.38,541.71,0,0,1,1,2.21125,0,8.73725806451613,0
1380,44.0,1,4,1,0,1,0,1,82.27,328.08,1,1,0,0,16.454,0,7.290666666666667,1
756,27.0,0,54,0,1,1,0,0,92.63,5003.14,0,0,1,1,1.684181818181818,0,178.68357142857144,0
1529,63.0,0,43,0,0,1,0,0,118.14,5079.23,0,0,0,0,2.685,0,79.36296875,0
3254,35.0,1,47,1,1,1,0,3,106.29,4980.56,1,0,1,0,2.214375,1,138.3488888888889,1
1371,26.0,1,10,1,1,1,2,3,116.28,1161.56,1,0,0,0,10.57090909090909,1,43.02074074074074,1
3285,40.0,0,21,0,1,0,2,3,63.43,1323.84,1,0,0,1,2.8831818181818183,0,32.28878048780488,1
3527,58.0,1,67,1,0,0,0,2,115.9,2132.26,1,0,0,0,1.7044117647058825,0,36.14,1
340,61.0,0,50,1,1,0,0,0,22.88,1133.48,1,1,1,0,0.44862745098039214,1,18.281935483870967,1
1972,28.0,0,38,0,1,1,0,2,22.96,867.8,0,0,0,1,0.5887179487179487,0,29.92413793103448,0
1492,30.0,0,9,1,0,0,1,3,79.84,713.99,1,1,1,0,7.984,0,23.031935483870967,1
3316,31.0,1,57,1,0,1,0,0,49.08,2799.99,0,0,0,0,0.8462068965517241,0,87.4996875,0
2754,49.0,1,33,0,1,1,1,2,24.99,805.17,0,0,1,0,0.735,0,16.1034,0
1190,35.0,1,45,1,1,0,0,3,69.59,1247.28,0,0,0,1,1.5128260869565218,1,34.64666666666667,0
321,22.0,1,30,1,1,1,0,0,94.92,2848.18,0,1,0,1,3.061935483870968,1,123.83391304347825,1
2827,20.0,0,26,1,1,1,0,2,47.73,1243.48,1,0,1,0,1.7677777777777777,1,59.21333333333333,1
3650,20.0,0,46,0,1,1,0,2,63.86,2942.56,1,0,0,0,1.3587234042553191,0,140.12190476190477,1
250,19.0,1,54,1,1,1,0,1,32.73,1766.95,0,1,0,1,0.595090909090909,1,88.3475,1
2639,57.0,0,15,0,1,1,2,2,42.51,624.54,1,1,0,0,2.656875,0,10.767931034482759,1
3115,54.0,0,53,1,1,0,2,3,92.53,4906.33,1,1,0,1,1.7135185185185184,1,89.206,1
1580,34.0,0,51,0,1,1,0,1,20.38,1030.78,1,0,1,0,0.39192307692307693,0,29.450857142857142,1
2013,18.0,1,38,1,1,1,2,3,74.22,2816.16,0,1,1,0,1.903076923076923,1,148.21894736842106,1
2705,35.0,1,67,1,0,1,0,2,74.0,4963.65,1,0,1,0,1.088235294117647,0,137.87916666666666,1
3736,48.0,0,5,0,0,1,0,2,95.78,479.52,1,0,0,0,15.963333333333333,0,9.786122448979592,1
1719,38.0,0,13,1,0,0,0,1,55.42,719.1,0,0,1,0,3.9585714285714286,0,18.43846153846154,0
2197,55.0,1,11,1,1,1,1,2,110.45,1208.36,1,0,0,0,9.204166666666667,1,21.57785714285714,1
3672,41.0,1,11,0,1,1,2,1,59.91,659.9,1,0,1,0,4.9925,0,15.711904761904762,1
3427,59.0,0,23,1,1,1,0,3,84.98,1952.33,1,0,1,0,3.5408333333333335,1,32.53883333333333,1
995,32.0,1,7,1,1,0,1,2,43.92,302.69,0,1,1,0,5.49,1,9.172424242424242,1
1328,20.0,1,51,1,1,1,0,2,96.19,4917.24,0,0,0,1,1.8498076923076923,1,234.1542857142857,0
2744,26.0,1,11,1,1,0,1,2,61.13,670.28,0,1,0,1,5.094166666666667,1,24.825185185185184,1
1659,19.0,1,61,1,1,0,1,2,77.55,4727.88,1,0,1,0,1.2508064516129032,1,236.394,1
333,43.0,0,23,0,1,1,0,0,97.99,2266.09,1,1,1,0,4.082916666666667,0,51.50204545454546,1
903,51.0,1,69,0,0,0,0,1,88.89,6145.65,0,1,0,1,1.2698571428571428,0,118.18557692307692,1
750,44.0,0,21,0,0,1,1,1,90.11,1873.09,1,0,0,0,4.095909090909091,0,41.62422222222222,1
2981,60.0,0,59,1,1,1,0,2,91.34,5388.69,0,1,1,0,1.5223333333333333,1,88.33918032786885,1
1326,58.0,1,38,1,0,1,0,0,86.33,3279.24,0,0,1,0,2.2135897435897434,0,55.580338983050844,0
2531,51.0,0,13,1,1,0,2,2,24.76,335.49,0,0,1,0,1.7685714285714287,1,6.451730769230769,0
1151,46.0,0,60,1,1,1,0,3,47.82,2869.44,0,0,0,0,0.7839344262295082,1,61.051914893617024,0
2253,22.0,0,36,1,1,1,0,2,102.77,3701.98,1,1,0,0,2.7775675675675675,1,160.95565217391305,1
1215,68.0,1,30,0,1,1,2,1,96.73,2898.83,1,0,0,1,3.1203225806451615,0,42.01202898550724,1
1996,55.0,0,14,1,1,1,2,2,108.31,1513.26,1,0,0,1,7.220666666666667,1,27.0225,1
7,30.0,1,61,1,1,1,0,3,119.56,7291.56,1,1,0,0,1.9283870967741936,1,235.2116129032258,1
3473,34.0,1,18,1,1,1,0,0,112.09,2013.43,0,0,0,0,5.899473684210527,1,57.52657142857143,0
53,31.0,0,5,1,0,1,1,2,82.57,414.94,1,1,1,0,13.761666666666665,0,12.966875,1
1388,50.0,1,9,1,1,1,0,2,76.23,683.16,0,1,0,1,7.623,1,13.395294117647058,1
546,54.0,1,3,0,1,1,2,0,27.56,79.51,1,1,1,1,6.89,0,1.4456363636363638,1
231,61.0,1,37,1,1,1,0,0,59.31,2208.62,0,1,0,1,1.5607894736842105,1,35.622903225806446,1
2455,59.0,0,52,1,1,1,0,3,60.35,3142.92,0,0,0,0,1.138679245283019,1,52.382,0
758,63.0,1,25,1,1,1,0,2,91.99,2285.95,1,0,0,0,3.5380769230769227,1,35.71796875,1
1606,35.0,1,36,0,1,1,0,1,77.79,2803.18,0,1,0,0,2.1024324324324324,0,77.86611111111111,1
1260,54.0,1,17,0,1,1,2,2,50.07,856.84,1,0,0,0,2.7816666666666667,0,15.578909090909091,1
1531,52.0,1,9,0,1,1,0,2,58.68,525.68,0,0,0,0,5.868,0,9.918490566037734,0
126,48.0,0,30,1,0,1,0,2,88.9,2677.3,1,1,1,0,2.8677419354838714,0,54.638775510204084,1
1081,50.0,0,1,1,1,1,2,2,36.72,35.21,1,0,0,0,18.36,1,0.6903921568627451,1
3581,66.0,0,14,0,0,1,0,3,93.91,1323.62,0,0,1,1,6.260666666666666,0,19.7555223880597,0
1245,57.0,0,37,1,1,1,0,3,80.68,2992.58,1,1,1,1,2.1231578947368424,1,51.59620689655172,1
1774,37.0,1,18,1,0,1,1,1,42.82,755.36,0,0,0,0,2.2536842105263157,0,19.877894736842105,0
1343,64.0,0,57,1,1,1,0,2,85.12,4844.63,0,1,0,1,1.4675862068965517,1,74.53276923076923,1
3046,34.0,1,30,1,1,1,2,2,106.46,3193.98,1,1,0,1,3.4341935483870967,1,91.25657142857143,1
2799,58.0,0,23,1,1,0,0,3,69.49,1595.28,0,0,0,1,2.8954166666666663,1,27.03864406779661,0
2200,44.0,0,66,1,0,0,0,2,46.26,3040.5,0,0,0,0,0.6904477611940298,0,67.56666666666666,0
3180,59.0,1,37,0,0,0,1,2,46.99,2132.26,1,0,1,0,1.236578947368421,0,35.537666666666674,1
1892,32.0,0,58,1,1,0,0,2,93.39,5413.63,1,0,0,1,1.5828813559322035,1,164.04939393939395,1
498,32.0,1,54,1,1,0,0,1,97.84,5285.62,1,1,1,1,1.778909090909091,1,160.17030303030302,1
999,43.0,0,38,1,1,1,0,3,51.86,1977.63,0,1,0,0,1.3297435897435896,1,44.94613636363636,1
1722,43.0,0,26,0,1,1,2,0,84.4,2183.11,0,1,0,0,3.125925925925926,0,49.616136363636365,1
486,42.0,1,42,0,1,1,0,3,82.01,3447.06,0,1,0,0,1.9072093023255816,0,80.16418604651163,1
1711,51.0,1,1,1,0,0,1,2,23.81,13.19,1,1,0,1,11.905,0,0.2536538461538461,1
3299,64.0,0,57,1,1,0,0,2,84.65,4827.45,0,1,0,0,1.4594827586206898,1,74.26846153846154,1
2934,69.0,0,70,1,1,0,2,0,67.81,4756.35,0,0,0,0,0.9550704225352113,1,67.94785714285715,0
2915,62.0,0,30,1,1,0,2,2,45.0,1371.01,0,1,0,1,1.4516129032258065,1,21.762063492063493,1
1017,41.0,0,42,1,1,0,1,2,26.23,1116.46,1,0,0,0,0.61,1,26.58238095238095,1
3469,62.0,1,28,1,1,0,0,2,79.14,2226.54,1,0,0,1,2.728965517241379,1,35.341904761904765,1
3312,26.0,0,28,1,0,1,0,1,55.62,1551.0,1,0,0,1,1.9179310344827585,0,57.44444444444444,1
958,54.0,1,24,1,1,1,0,1,51.68,1233.97,0,1,1,1,2.0672,1,22.43581818181818,1
2505,64.0,1,65,0,0,0,1,3,74.07,4821.16,0,0,0,0,1.122272727272727,0,74.17169230769231,0
2659,48.0,1,60,0,0,1,2,2,64.33,3863.6,0,1,0,0,1.0545901639344262,0,78.84897959183674,1
699,42.0,0,57,1,0,1,2,3,100.2,5713.3,1,0,0,0,1.7275862068965517,0,132.8674418604651,1
1144,42.0,0,67,1,1,1,0,2,87.97,5893.64,1,1,1,0,1.2936764705882353,1,137.0613953488372,1
2514,66.0,0,68,1,1,0,2,1,47.74,3270.5,0,1,0,0,0.6918840579710145,1,48.8134328358209,1
2311,45.0,0,15,1,0,0,2,2,105.53,1587.49,1,1,0,0,6.595625,0,34.510652173913044,1
3522,56.0,1,52,0,0,1,0,2,32.75,1685.04,1,0,0,0,0.6179245283018868,0,29.562105263157893,1
2591,58.0,0,58,0,1,1,0,2,110.46,6400.69,0,1,0,0,1.8722033898305084,0,108.48627118644067,1
2460,43.0,0,21,1,1,0,0,0,91.59,1918.38,0,1,0,0,4.163181818181818,1,43.599545454545456,1
912,33.0,1,68,1,1,1,0,3,27.76,1870.94,1,0,1,0,0.4023188405797102,1,55.02764705882353,1
1725,20.0,0,51,1,1,1,2,3,47.73,2440.13,1,1,1,0,0.9178846153846153,1,116.19666666666667,1
1564,37.0,1,57,0,1,0,1,0,39.49,2237.59,0,1,1,1,0.6808620689655173,0,58.883947368421055,1
2266,26.0,0,4,0,0,1,0,2,80.12,330.66,0,1,1,0,16.024,0,12.246666666666668,1
584,21.0,0,14,1,1,0,0,2,62.48,904.92,0,0,0,0,4.165333333333333,1,41.13272727272727,0
2862,40.0,0,22,1,0,1,0,3,101.65,2234.51,0,0,0,1,4.4195652173913045,0,54.50024390243903,0
1560,44.0,0,71,0,1,1,0,3,104.63,7432.57,0,0,1,0,1.4531944444444445,0,165.16822222222223,0
234,49.0,0,49,1,0,1,0,1,86.43,4235.83,1,0,0,1,1.7286000000000001,0,84.7166,1
34,55.0,1,33,1,1,1,1,3,27.22,902.38,0,1,1,1,0.8005882352941176,1,16.11392857142857,1
2271,55.0,1,61,1,1,1,0,2,43.84,2663.07,1,0,0,1,0.7070967741935484,1,47.55482142857143,1
752,44.0,1,8,1,1,1,2,2,32.8,264.31,1,1,0,1,3.644444444444444,1,5.873555555555556,1
447,68.0,1,44,1,0,1,0,3,46.44,2030.74,1,0,1,0,1.032,0,29.431014492753622,1
2812,66.0,0,8,1,1,1,0,2,67.61,538.58,1,0,1,0,7.512222222222222,1,8.038507462686567,1
13,64.0,1,42,1,1,1,0,3,94.17,3951.46,1,0,0,0,2.19,1,60.79169230769231,1
2079,39.0,1,71,1,0,1,0,2,50.57,3587.65,1,1,0,0,0.7023611111111111,0,89.69125,1
3596,66.0,1,1,1,0,1,0,0,109.08,121.69,1,1,0,1,54.54,0,1.816268656716418,1
1904,19.0,1,58,1,1,0,1,2,81.53,4738.08,0,1,0,0,1.381864406779661,1,236.904,1
268,28.0,0,35,1,1,1,2,2,55.36,1938.51,1,0,1,1,1.5377777777777777,1,66.84517241379311,1
273,30.0,0,62,1,1,0,1,2,45.64,2821.63,1,0,0,1,0.7244444444444444,1,91.02032258064517,1
1120,57.0,1,22,0,1,0,1,2,35.49,790.68,1,1,1,1,1.5430434782608697,0,13.632413793103447,1
1481,50.0,1,48,0,1,1,1,2,100.3,4832.14,0,1,0,0,2.046938775510204,0,94.7478431372549,1
3178,57.0,1,33,0,1,0,0,1,71.67,2363.0,0,0,1,1,2.107941176470588,0,40.741379310344826,0
2982,44.0,1,30,1,1,0,0,2,114.8,3433.45,1,0,0,1,3.703225806451613,1,76.29888888888888,1
2379,50.0,1,37,1,1,1,2,1,60.66,2249.21,1,0,0,0,1.5963157894736841,1,44.1021568627451,1
562,44.0,1,26,1,1,1,0,2,111.17,2881.83,1,0,1,0,4.117407407407407,1,64.04066666666667,1
1526,69.0,1,24,0,1,0,0,2,29.71,698.77,1,1,1,0,1.1884000000000001,0,9.98242857142857,1
1914,51.0,0,2,0,0,0,0,2,83.66,170.29,1,1,0,1,27.886666666666667,0,3.274807692307692,1
2243,66.0,1,8,1,1,0,0,3,70.03,554.69,0,1,1,1,7.7811111111111115,1,8.278955223880597,1
1192,18.0,0,14,0,0,1,0,1,36.41,511.94,1,0,1,0,2.427333333333333,0,26.94421052631579,1
330,47.0,0,14,1,1,1,0,3,45.04,631.83,0,0,0,1,3.002666666666667,1,13.163125,0
664,58.0,0,71,0,1,0,0,3,69.59,3502.09,0,0,0,0,0.9665277777777779,0,59.35745762711865,0
1468,26.0,0,15,1,0,0,0,3,35.17,525.33,0,0,0,0,2.198125,0,19.456666666666667,0
1387,50.0,0,17,1,0,1,0,2,80.16,1355.86,1,1,0,0,4.453333333333333,0,26.58549019607843,1
681,31.0,1,31,1,0,1,1,1,89.83,2780.65,0,1,1,0,2.8071875,0,86.8953125,1
1428,25.0,0,56,1,1,1,1,1,86.83,4869.59,0,0,0,1,1.5233333333333332,1,187.29192307692307,0
1885,29.0,1,11,0,1,1,0,1,64.72,724.76,0,1,0,0,5.3933333333333335,0,24.158666666666665,1
3725,43.0,0,64,1,1,0,0,0,39.57,2539.83,0,0,0,0,0.6087692307692307,1,57.72340909090909,0
2894,64.0,1,13,1,1,1,0,2,101.47,1314.54,1,0,0,1,7.247857142857143,1,20.223692307692307,1
377,57.0,0,24,0,1,1,1,0,71.94,1733.03,0,0,0,1,2.8775999999999997,0,29.879827586206897,0
842,26.0,0,17,1,0,0,1,3,23.17,380.65,1,0,0,0,1.2872222222222223,0,14.098148148148148,1
1986,66.0,1,36,0,1,1,0,2,70.5,2539.76,1,1,0,0,1.9054054054054055,0,37.906865671641796,1
2955,48.0,0,37,1,1,0,0,0,102.56,3786.34,1,0,1,1,2.6989473684210528,1,77.27224489795918,1
2014,69.0,1,43,1,1,0,0,2,116.85,5025.92,1,0,0,0,2.6556818181818183,1,71.79885714285714,1
1356,37.0,1,68,1,1,1,0,0,30.31,2065.18,0,0,1,0,0.43927536231884057,1,54.34684210526316,0
3130,31.0,0,11,1,1,1,0,2,47.99,529.27,0,1,0,0,3.999166666666667,1,16.5396875,1
1016,47.0,0,10,1,1,0,1,2,49.29,491.95,1,0,1,0,4.4809090909090905,1,10.248958333333333,1
2231,66.0,1,61,1,1,1,0,0,37.77,2305.56,0,0,1,0,0.6091935483870968,1,34.41134328358209,0
50,25.0,1,10,1,0,0,0,2,40.52,406.64,1,0,1,1,3.683636363636364,0,15.639999999999999,1
742,19.0,0,2,1,1,1,0,2,115.34,236.75,1,1,0,1,38.446666666666665,1,11.8375,1
3374,29.0,0,51,1,0,1,0,1,112.94,5753.56,1,0,1,0,2.171923076923077,0,191.78533333333334,1
1881,53.0,1,26,1,1,0,1,3,96.87,2522.51,0,1,0,1,3.5877777777777777,1,46.71314814814815,1
580,65.0,1,65,1,1,0,0,2,71.07,4618.32,1,0,1,0,1.0768181818181817,1,69.97454545454545,1
1828,19.0,0,69,1,1,1,1,0,73.11,5037.36,1,0,0,0,1.0444285714285715,1,251.868,1
2686,46.0,0,50,1,1,1,0,2,47.92,2381.91,1,1,0,0,0.939607843137255,1,50.678936170212765,1
1131,29.0,1,50,1,1,0,1,3,108.25,5436.79,1,0,0,1,2.122549019607843,1,181.22633333333334,1
3133,52.0,0,31,1,1,1,2,2,35.67,1107.77,0,1,0,1,1.1146875,1,20.90132075471698,1
2476,27.0,1,14,1,1,0,0,0,45.38,640.41,0,0,0,1,3.0253333333333337,1,22.871785714285714,0
946,44.0,0,21,1,1,0,2,0,75.39,1596.01,1,1,0,0,3.4268181818181818,1,35.46688888888889,1
