CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn,Monthly_Tenure_Ratio,Phone_Internet_Both,TotalCharges_Age_Ratio,Uses_Streaming
1902,30.0,1,53,1,1,1,0,0,26.95,1429.73,0,1,0,1,0,0.49907407407407406,1,46.12032258064516,1
956,44.0,1,47,1,0,0,1,2,28.37,1347.4,1,1,0,0,0,0.5910416666666667,0,29.942222222222224,1
64,19.0,1,52,1,1,1,2,0,47.36,2457.17,0,0,0,0,0,0.8935849056603773,1,122.8585,0
2954,46.0,1,8,1,0,1,0,0,85.23,674.3,0,0,1,1,1,9.47,0,14.346808510638297,0
1285,38.0,1,4,1,0,1,1,1,37.8,158.16,0,0,1,0,0,7.56,0,4.055384615384615,0
2185,32.0,1,27,1,0,1,0,3,101.64,2756.37,1,0,1,1,0,3.63,0,83.52636363636363,1
472,69.0,0,44,0,0,1,0,0,95.04,4181.23,1,1,0,1,0,2.112,0,59.73185714285714,1
3429,44.0,1,40,1,1,1,1,2,76.1,3050.7,0,0,0,1,0,1.8560975609756096,1,67.79333333333332,0
2821,67.0,0,47,1,0,1,1,2,31.61,1486.79,0,1,0,0,0,0.6585416666666667,0,21.86455882352941,1
116,48.0,0,44,1,1,1,0,2,118.82,5225.57,1,0,1,0,0,2.6404444444444444,1,106.64428571428572,1
1137,32.0,1,48,1,1,1,2,3,69.0,3303.71,0,0,1,1,0,1.4081632653061225,1,100.11242424242424,0
25,68.0,0,52,1,0,1,0,2,65.21,3379.38,1,1,0,1,0,1.230377358490566,0,48.97652173913043,1
985,40.0,0,68,0,0,1,2,2,119.56,2132.26,0,1,1,1,0,1.7327536231884058,0,52.00634146341464,1
3241,44.0,1,11,0,0,0,0,3,106.39,1160.53,1,0,0,1,1,8.865833333333333,0,25.789555555555555,1
972,61.0,1,4,1,0,0,0,2,65.64,265.39,1,1,1,0,0,13.128,0,4.280483870967742,1
1000,30.0,1,48,0,0,0,0,2,61.88,2982.42,1,1,1,1,0,1.262857142857143,0,96.20709677419354,1
384,39.0,0,26,1,0,0,0,3,29.59,771.38,1,1,1,0,0,1.095925925925926,0,19.2845,1
2249,60.0,0,39,1,0,0,0,0,112.65,4384.14,1,0,0,1,0,2.81625,0,71.87114754098361,1
564,54.0,1,58,1,1,0,1,1,104.38,6062.59,0,1,1,0,0,1.7691525423728813,1,110.2289090909091,1
3058,44.0,1,19,1,0,0,0,3,51.0,971.97,0,0,1,0,0,2.55,0,21.599333333333334,0
3531,20.0,0,58,1,0,1,0,3,95.33,5534.09,1,0,0,0,0,1.6157627118644067,0,263.52809523809526,1
1093,44.0,0,28,1,0,1,0,2,96.27,2690.37,0,0,0,1,0,3.319655172413793,0,59.785999999999994,0
2114,40.0,0,66,0,1,0,0,2,42.79,2835.47,1,1,0,1,0,0.6386567164179104,0,69.15780487804878,1
825,46.0,0,10,1,1,0,1,2,81.37,824.98,1,0,1,1,1,7.397272727272727,1,17.55276595744681,1
2212,47.0,1,58,1,1,1,1,0,45.5,2637.16,1,1,0,0,0,0.7711864406779662,1,54.94083333333333,1
3377,44.0,0,14,1,0,0,2,2,98.99,1393.04,1,0,1,1,0,6.599333333333333,0,30.956444444444443,1
2727,61.0,0,15,0,1,1,0,0,35.38,541.71,0,0,1,1,0,2.21125,0,8.73725806451613,0
1778,64.0,0,33,1,1,1,0,0,86.89,2862.72,1,0,0,0,0,2.5555882352941177,1,44.04184615384615,1
3615,42.0,0,17,1,1,1,0,2,52.6,893.39,0,0,1,1,0,2.9222222222222225,1,20.776511627906977,0
3529,54.0,1,24,1,0,1,2,2,23.62,567.68,0,0,0,0,0,0.9448000000000001,0,10.321454545454545,0
117,64.0,1,30,1,0,1,1,3,32.37,960.12,0,1,0,0,0,1.0441935483870968,0,14.771076923076922,1
361,25.0,0,62,1,0,0,0,3,85.49,5304.8,0,0,1,0,0,1.356984126984127,0,204.03076923076924,0
2329,59.0,0,13,1,1,0,0,3,43.99,582.1,0,1,1,0,0,3.1421428571428573,1,9.701666666666666,1
1309,33.0,1,62,0,1,0,1,1,83.1,5150.76,0,1,0,1,0,1.319047619047619,0,151.4929411764706,1
89,25.0,1,47,1,1,1,1,1,61.48,2892.96,1,1,0,1,0,1.2808333333333333,1,111.26769230769231,1
1935,18.0,0,16,1,1,0,2,1,89.27,1442.31,1,0,0,1,0,5.251176470588235,1,75.91105263157894,1
2564,61.0,0,66,1,0,1,0,2,69.29,4569.09,0,1,0,1,0,1.034179104477612,0,73.69500000000001,1
3331,44.0,1,43,1,1,1,2,2,50.85,2190.15,0,0,0,1,0,1.1556818181818183,1,48.67,0
1773,20.0,1,8,0,1,0,0,2,34.58,270.94,0,0,1,0,0,3.842222222222222,0,12.901904761904762,0
1685,18.0,1,3,0,1,1,2,2,54.11,156.36,1,0,0,1,0,13.5275,0,8.229473684210527,1
893,21.0,1,12,1,1,1,2,3,83.49,1005.3,1,0,1,1,0,6.422307692307692,1,45.695454545454545,1
3129,57.0,1,16,1,0,1,1,0,94.05,1507.21,1,1,0,0,0,5.5323529411764705,0,25.986379310344827,1
2549,52.0,1,59,1,1,0,1,3,36.03,2131.32,0,0,1,1,0,0.6005,1,40.21358490566038,0
234,49.0,0,49,1,0,1,0,1,86.43,4235.83,1,0,0,1,0,1.7286000000000001,0,84.7166,1
365,59.0,1,63,1,1,0,0,1,37.93,2394.24,1,0,1,1,0,0.59265625,1,39.903999999999996,1
2224,51.0,1,62,1,1,0,0,2,42.18,2631.82,1,1,0,0,0,0.6695238095238095,1,50.61192307692308,1
848,60.0,1,49,1,1,0,0,1,73.13,3593.97,1,1,0,0,0,1.4626,1,58.91754098360656,1
2830,42.0,1,51,1,1,0,0,3,48.92,2498.3,1,0,0,0,0,0.9407692307692308,1,58.1,1
667,27.0,0,33,1,0,1,0,3,86.16,2848.33,0,1,0,1,0,2.5341176470588236,0,101.72607142857143,1
2435,38.0,0,30,1,1,1,2,0,115.58,3464.41,1,1,0,0,0,3.7283870967741937,1,88.83102564102563,1
1173,63.0,1,59,1,1,1,0,2,34.89,2056.92,0,1,1,1,0,0.5815,1,32.139375,1
1349,56.0,0,15,1,1,1,1,1,77.05,1160.67,0,1,0,0,0,4.815625,1,20.36263157894737,1
1858,44.0,0,23,1,1,0,1,0,112.33,2584.47,0,1,0,0,0,4.680416666666667,1,57.43266666666666,1
3417,44.0,0,45,1,0,1,0,1,37.65,1702.18,0,0,1,0,0,0.8184782608695652,0,37.82622222222222,0
2529,19.0,0,62,1,1,1,0,1,56.69,3527.45,0,0,0,0,0,0.8998412698412698,1,176.3725,0
3573,58.0,0,71,0,1,0,0,3,32.36,2296.54,1,1,0,1,0,0.4494444444444444,0,38.92440677966102,1
512,65.0,0,15,1,0,0,1,2,84.2,1242.91,0,1,0,1,0,5.2625,0,18.831969696969697,1
1306,30.0,1,46,1,1,0,0,2,86.91,4018.2,1,0,1,0,0,1.8491489361702127,1,129.61935483870968,1
264,26.0,1,64,1,1,0,0,2,86.42,5524.36,1,1,0,1,0,1.3295384615384616,1,204.6059259259259,1
3061,44.0,1,46,0,1,0,2,2,74.21,3415.61,1,0,1,0,0,1.5789361702127658,0,75.90244444444444,1
3416,53.0,1,56,0,1,0,0,1,94.63,5306.55,1,1,0,0,0,1.660175438596491,0,98.26944444444445,1
3303,39.0,1,44,0,0,1,1,2,69.59,1052.05,1,1,0,0,0,1.5464444444444445,0,26.30125,1
3437,59.0,0,29,1,1,0,0,1,115.75,3374.81,0,0,0,0,0,3.8583333333333334,1,56.246833333333335,0
509,43.0,1,62,0,0,1,1,0,42.21,2613.38,0,0,0,1,0,0.67,0,59.395,0
2074,29.0,1,52,1,1,1,2,2,32.16,1684.22,0,0,1,1,0,0.6067924528301886,1,56.14066666666667,0
608,34.0,0,54,0,0,1,1,3,114.11,6163.92,1,1,0,1,0,2.0747272727272725,0,176.112,1
976,31.0,0,57,0,1,0,0,3,103.04,5900.71,0,1,1,1,0,1.7765517241379312,0,184.3971875,1
621,31.0,1,66,0,1,0,0,3,96.49,6379.34,1,0,1,0,0,1.4401492537313432,0,199.354375,1
400,51.0,0,22,0,1,1,2,3,30.47,668.57,1,0,1,1,0,1.3247826086956522,0,12.857115384615385,1
1576,37.0,0,20,1,1,1,0,2,100.75,2007.07,0,1,1,0,0,4.7976190476190474,1,52.81763157894736,1
2886,28.0,0,33,1,0,0,0,0,80.9,2643.43,0,0,0,1,0,2.3794117647058823,0,91.15275862068965,0
119,33.0,0,25,1,0,0,1,3,93.19,2336.5,1,0,0,0,0,3.584230769230769,0,68.72058823529412,1
529,68.0,1,46,0,1,1,0,0,117.81,5429.34,0,0,0,0,0,2.506595744680851,0,78.68608695652173,0
3734,48.0,0,57,0,1,1,0,1,39.44,2255.53,0,1,1,0,0,0.6799999999999999,0,46.031224489795925,1
1064,23.0,1,5,1,1,0,2,2,70.44,328.67,0,0,0,0,1,11.74,1,13.694583333333334,0
1026,36.0,1,55,1,0,1,0,2,95.34,5231.12,1,1,0,0,0,1.7025000000000001,0,141.3816216216216,1
187,54.0,0,61,0,0,0,0,0,63.37,3870.38,1,0,0,0,0,1.0220967741935483,0,70.37054545454545,1
1837,21.0,0,8,1,1,1,1,1,25.47,221.62,1,1,0,0,0,2.83,1,10.073636363636364,1
3578,64.0,0,16,1,0,1,2,3,31.14,497.68,1,0,0,0,0,1.831764705882353,0,7.656615384615384,1
157,21.0,1,48,0,0,1,0,2,80.21,2132.26,1,1,0,0,0,1.636938775510204,0,96.9209090909091,1
1316,37.0,0,61,1,1,1,1,2,48.5,2948.16,0,1,1,0,0,0.782258064516129,1,77.58315789473684,1
1748,27.0,0,15,0,0,1,1,2,33.78,508.77,1,1,1,1,0,2.11125,0,18.170357142857142,1
2408,41.0,0,65,1,1,1,0,2,53.99,3506.6,0,1,0,0,0,0.8180303030303031,1,83.49047619047619,1
456,52.0,0,22,0,1,0,0,2,40.1,894.08,1,1,0,1,0,1.7434782608695654,0,16.86943396226415,1
2834,43.0,0,3,1,1,1,0,0,22.39,61.77,0,1,0,1,0,5.5975,1,1.4038636363636365,1
2164,54.0,1,54,0,1,0,1,2,35.18,1916.49,0,0,0,1,0,0.6396363636363637,0,34.84527272727273,0
1996,55.0,0,14,1,1,1,2,2,108.31,1513.26,1,0,0,1,0,7.220666666666667,1,27.0225,1
572,38.0,0,36,0,1,0,0,2,21.2,752.5,0,0,0,1,0,0.572972972972973,0,19.294871794871796,0
3176,57.0,0,67,1,0,1,2,1,97.39,6514.77,1,1,1,0,0,1.432205882352941,0,112.32362068965519,1
1786,44.0,1,10,1,1,1,1,3,95.35,947.28,1,1,0,0,1,8.668181818181818,1,21.050666666666665,1
2273,38.0,0,49,1,1,1,0,1,76.42,3748.29,1,1,1,1,0,1.5284,1,96.11,1
2979,27.0,1,65,1,0,1,1,3,40.84,2648.5,1,0,1,0,0,0.6187878787878789,0,94.58928571428571,1
2413,55.0,1,57,1,1,0,0,2,107.81,6136.97,0,1,0,1,0,1.8587931034482759,1,109.58875,1
313,63.0,0,27,1,1,0,2,2,67.51,1831.67,0,0,1,1,0,2.4110714285714288,1,28.61984375,0
1265,21.0,0,5,0,0,0,0,0,37.32,154.49,1,1,1,0,0,6.22,0,7.022272727272727,1
1187,62.0,0,71,1,0,1,1,3,62.9,4461.6,0,0,1,0,0,0.8736111111111111,0,70.81904761904762,0
1564,37.0,1,57,0,1,0,1,0,39.49,2237.59,0,1,1,1,0,0.6808620689655173,0,58.883947368421055,1
179,34.0,1,15,1,1,0,0,0,57.6,855.31,1,1,1,1,0,3.6,1,24.43742857142857,1
2128,24.0,1,30,0,0,0,2,0,69.67,2132.26,1,0,1,1,0,2.24741935483871,0,85.2904,1
2001,21.0,1,20,1,1,0,1,2,55.99,1117.75,1,0,0,0,0,2.666190476190476,1,50.80681818181818,1
2134,46.0,1,37,1,1,1,2,1,85.7,3167.94,0,0,0,1,0,2.255263157894737,1,67.40297872340426,0
3204,31.0,1,3,1,1,1,0,2,113.59,352.67,1,1,0,0,1,28.3975,1,11.0209375,1
2678,20.0,0,41,1,1,1,0,2,54.81,2247.07,1,0,0,0,0,1.3050000000000002,1,107.00333333333334,1
2108,41.0,0,39,0,0,0,2,3,55.57,2185.29,0,0,0,0,0,1.38925,0,52.03071428571428,0
483,54.0,1,26,1,0,1,1,0,93.83,2446.7,0,1,1,0,0,3.475185185185185,0,44.485454545454544,1
2841,33.0,0,2,0,0,0,1,2,73.06,136.45,1,1,1,0,1,24.353333333333335,0,4.013235294117647,1
283,69.0,0,23,1,0,1,2,3,62.88,1465.58,0,0,0,0,0,2.62,0,20.936857142857143,0
1913,21.0,1,23,1,1,1,0,2,101.38,2334.52,0,0,0,0,0,4.224166666666666,1,106.11454545454545,0
2704,41.0,1,16,1,1,1,0,2,109.1,1764.32,1,0,1,1,0,6.417647058823529,1,42.007619047619045,1
408,51.0,0,9,0,0,1,0,2,79.06,708.88,0,0,1,0,1,7.906000000000001,0,13.632307692307693,0
3570,47.0,1,13,0,1,0,1,2,38.51,503.35,1,1,0,1,0,2.7507142857142854,0,10.486458333333333,1
3629,35.0,1,28,0,1,1,2,2,66.63,1869.96,1,0,0,0,0,2.2975862068965514,0,51.943333333333335,1
1842,44.0,0,27,0,0,0,2,2,70.44,1900.2,1,0,0,1,0,2.5157142857142856,0,42.22666666666667,1
1223,48.0,1,51,0,1,1,0,1,69.59,3236.94,1,0,1,1,0,1.3382692307692308,0,66.06,1
2386,36.0,0,64,1,1,1,1,2,46.24,2978.69,1,0,0,1,0,0.7113846153846154,1,80.50513513513513,1
1695,66.0,0,52,0,0,0,2,3,67.23,3473.03,1,0,0,0,0,1.268490566037736,0,51.83626865671642,1
2828,63.0,0,38,1,0,1,1,2,64.65,2464.85,0,1,0,1,0,1.6576923076923078,0,38.51328125,1
1361,36.0,0,65,1,1,0,0,0,40.95,2652.8,0,1,0,1,0,0.6204545454545455,1,71.6972972972973,1
2267,39.0,0,18,1,0,0,1,2,110.34,1960.19,1,1,0,1,0,5.807368421052632,0,49.00475,1
2483,41.0,1,63,1,1,0,2,2,108.53,6842.56,1,0,0,1,0,1.69578125,1,162.91809523809525,1
1219,62.0,1,51,1,1,1,2,2,95.96,4899.15,0,1,0,0,0,1.8453846153846152,1,77.7642857142857,1
3270,29.0,1,9,1,0,1,1,1,60.09,547.61,1,0,1,1,0,6.009,0,18.253666666666668,1
3673,47.0,1,13,0,0,0,2,3,57.03,745.1,1,1,0,1,0,4.073571428571428,0,15.522916666666667,1
3671,44.0,0,40,1,1,0,0,2,91.65,3674.75,1,1,0,0,0,2.2353658536585366,1,81.66111111111111,1
3438,48.0,0,55,1,1,0,0,2,80.81,4438.52,0,0,0,0,0,1.4430357142857144,1,90.58204081632654,0
3134,53.0,1,43,1,1,1,2,2,80.06,3445.21,0,0,0,0,0,1.8195454545454546,1,63.800185185185185,0
3498,36.0,0,44,1,1,1,0,2,32.41,1433.02,0,1,0,0,0,0.7202222222222221,1,38.73027027027027,1
2371,65.0,1,68,1,1,1,0,0,81.83,5577.97,1,0,0,1,0,1.1859420289855072,1,84.51469696969697,1
1632,62.0,1,33,1,1,0,0,3,110.19,3636.71,0,1,1,0,0,3.2408823529411763,1,57.72555555555556,1
2766,44.0,1,24,0,1,1,0,0,28.58,683.78,1,1,1,0,0,1.1432,0,15.19511111111111,1
2658,47.0,0,36,1,1,1,1,2,53.92,1940.57,1,1,0,0,0,1.4572972972972973,1,40.42854166666667,1
977,66.0,0,10,1,1,0,0,3,70.9,697.06,0,0,1,0,1,6.445454545454546,1,10.403880597014924,0
2909,50.0,0,20,0,0,1,2,2,88.6,1779.7,0,1,0,1,0,4.219047619047619,0,34.89607843137255,1
598,35.0,0,12,0,1,1,2,2,28.96,332.95,1,0,1,1,0,2.227692307692308,0,9.24861111111111,1
3559,69.0,1,62,0,1,1,0,0,107.28,6655.27,1,0,0,0,0,1.7028571428571428,0,95.07528571428573,1
3386,66.0,0,18,1,0,1,0,2,24.05,433.75,0,1,0,1,0,1.2657894736842106,0,6.473880597014926,1
446,45.0,0,63,0,0,1,1,0,105.77,6648.0,0,1,1,0,0,1.65265625,0,144.52173913043478,1
488,64.0,0,25,1,1,1,1,1,22.77,554.31,0,1,0,0,0,0.8757692307692307,1,8.527846153846154,1
1574,28.0,1,12,1,1,1,0,2,35.35,415.66,1,0,0,1,0,2.7192307692307693,1,14.333103448275862,1
72,62.0,1,21,1,0,1,0,1,100.03,2097.19,0,0,1,1,0,4.546818181818182,0,33.28873015873016,0
874,50.0,0,25,1,1,1,0,2,106.02,2665.3,0,0,1,1,0,4.077692307692308,1,52.260784313725495,0
1086,34.0,0,11,1,0,0,0,2,118.23,1299.42,0,1,0,1,1,9.852500000000001,0,37.126285714285714,1
1269,23.0,0,64,1,1,1,0,0,31.57,2025.94,1,1,1,1,0,0.4856923076923077,1,84.41416666666667,1
1340,21.0,0,50,0,1,1,1,3,72.65,3645.17,1,1,0,1,0,1.4245098039215687,0,165.68954545454545,1
1961,44.0,1,62,1,1,1,1,2,27.72,1729.37,1,1,1,1,0,0.44,1,38.43044444444444,1
3605,65.0,0,49,1,0,1,1,0,35.64,1746.29,1,1,1,1,0,0.7128,0,26.458939393939392,1
3311,64.0,0,14,1,0,1,0,1,37.45,517.24,1,0,1,1,0,2.496666666666667,0,7.957538461538462,1
602,44.0,0,1,1,1,1,1,2,26.34,31.33,0,0,1,0,0,13.17,1,0.6962222222222222,0
2674,32.0,1,25,0,1,0,0,1,109.3,2725.64,1,0,1,0,0,4.203846153846154,0,82.59515151515151,1
1681,23.0,1,59,1,1,1,0,3,32.64,1943.91,0,1,0,1,0,0.544,1,80.99625,1
2806,64.0,0,69,0,1,0,1,1,82.93,5730.85,1,1,1,1,0,1.1847142857142858,0,88.16692307692308,1
53,31.0,0,5,1,0,1,1,2,82.57,414.94,1,1,1,0,1,13.761666666666665,0,12.966875,1
149,28.0,0,19,1,1,1,0,0,39.86,762.47,0,1,1,1,0,1.9929999999999999,1,26.29206896551724,1
2899,56.0,0,23,1,0,1,1,2,119.84,2758.1,1,0,0,0,0,4.993333333333333,0,48.387719298245614,1
390,26.0,0,9,0,1,0,2,1,54.74,488.98,1,1,0,1,0,5.474,0,18.110370370370372,1
2912,43.0,1,50,1,0,1,0,0,110.51,5530.49,1,0,0,1,0,2.1668627450980393,0,125.69295454545454,1
2263,33.0,1,16,1,0,1,1,2,114.83,1834.85,0,0,1,0,0,6.754705882352941,0,53.96617647058823,0
2572,44.0,1,33,0,1,1,2,2,114.9,3811.07,0,1,0,0,0,3.3794117647058823,0,84.69044444444445,1
899,69.0,0,2,1,1,1,1,1,95.28,183.63,0,0,0,0,1,31.76,1,2.623285714285714,0
2476,27.0,1,14,1,1,0,0,0,45.38,640.41,0,0,0,1,0,3.0253333333333337,1,22.871785714285714,0
2419,67.0,1,1,1,1,1,0,2,32.07,24.24,1,1,1,0,0,16.035,1,0.3564705882352941,1
2254,20.0,1,58,1,1,0,0,3,76.99,4457.49,0,0,0,0,0,1.3049152542372882,1,212.26142857142855,0
199,30.0,0,16,1,1,0,0,1,56.0,878.14,0,1,1,0,0,3.2941176470588234,1,28.32709677419355,1
2904,60.0,0,47,1,0,1,1,2,103.1,4849.81,0,0,1,0,0,2.1479166666666667,0,79.50508196721312,0
2786,44.0,1,44,1,1,1,0,2,94.5,4152.68,0,1,1,0,0,2.1,1,92.28177777777779,1
2581,47.0,0,14,1,0,0,2,1,47.65,677.93,0,1,0,0,0,3.1766666666666667,0,14.123541666666666,1
2488,62.0,1,24,1,0,1,0,2,21.7,524.93,1,1,1,1,0,0.868,0,8.33222222222222,1
2878,23.0,1,55,0,0,1,1,2,43.73,2406.63,0,0,0,0,0,0.780892857142857,0,100.27625,0
22,34.0,1,15,0,1,0,0,2,76.71,1136.55,0,1,0,0,0,4.794375,0,32.472857142857144,1
2442,62.0,1,34,0,1,0,0,1,27.9,954.45,0,1,0,0,0,0.7971428571428572,0,15.15,1
2563,68.0,0,2,1,1,0,2,2,85.83,165.04,0,1,0,0,1,28.61,1,2.3918840579710143,1
737,36.0,0,27,1,1,0,0,0,87.17,2339.26,0,1,0,1,0,3.1132142857142857,1,63.223243243243246,1
2817,59.0,0,23,1,1,1,0,1,36.94,853.93,0,0,0,0,0,1.5391666666666666,1,14.232166666666666,0
3507,52.0,0,68,0,0,1,0,2,79.63,5402.26,1,0,1,1,0,1.1540579710144927,0,101.92943396226416,1
3237,63.0,1,14,1,1,1,0,1,80.7,1108.89,1,0,0,0,0,5.38,1,17.32640625,1
1009,43.0,0,63,1,1,0,1,3,67.8,4284.37,0,0,0,1,0,1.059375,1,97.37204545454546,0
1164,68.0,1,65,1,0,0,2,0,115.32,2132.26,0,0,1,0,0,1.747272727272727,0,30.902318840579714,0
3104,22.0,0,68,1,1,1,0,2,30.82,2078.32,0,0,1,0,0,0.44666666666666666,1,90.36173913043478,0
3365,46.0,0,63,1,1,1,0,0,60.66,3811.95,0,0,1,0,0,0.9478125,1,81.10531914893616,0
2274,44.0,0,64,0,0,1,1,2,108.29,6923.35,0,1,0,0,0,1.6660000000000001,0,153.85222222222222,1
68,37.0,1,32,0,1,0,2,2,58.63,1887.6,1,1,1,0,0,1.7766666666666668,0,49.67368421052631,1
1155,66.0,1,13,0,1,1,2,1,62.46,795.35,1,0,1,1,0,4.461428571428572,0,11.87089552238806,1
2872,44.0,1,66,1,1,1,1,2,86.83,5717.39,0,0,0,0,0,1.2959701492537312,1,127.05311111111112,0
2376,27.0,1,19,1,0,0,0,1,86.56,1654.44,1,0,0,0,0,4.328,0,59.08714285714286,1
1940,22.0,0,24,1,1,0,0,2,22.29,530.46,0,1,1,0,0,0.8916,1,23.063478260869566,1
3314,53.0,1,11,1,1,1,0,2,65.57,723.55,0,0,0,0,0,5.464166666666666,1,13.399074074074074,0
2665,23.0,1,59,1,1,0,0,1,69.59,3142.74,1,0,0,0,0,1.1598333333333335,1,130.9475,1
3686,43.0,0,15,0,1,1,1,2,82.77,1261.76,0,1,0,1,0,5.173125,0,28.676363636363636,1
2636,21.0,0,10,0,1,1,1,1,75.57,742.8,1,1,0,0,1,6.869999999999999,0,33.76363636363636,1
1317,56.0,1,41,1,1,1,1,3,85.09,3491.51,1,1,1,1,0,2.025952380952381,1,61.254561403508774,1
2989,56.0,0,27,1,1,0,0,2,85.38,2320.29,1,0,0,1,0,3.049285714285714,1,40.706842105263156,1
2750,67.0,1,60,1,1,0,1,0,45.49,2725.65,0,0,0,0,0,0.7457377049180328,1,40.08308823529412,0
2691,44.0,0,52,1,1,1,0,2,44.65,2314.26,1,0,0,0,0,0.8424528301886792,1,51.428000000000004,1
1198,18.0,1,28,0,1,0,0,2,57.03,1604.51,1,1,0,1,0,1.9665517241379311,0,84.4478947368421,1
2942,41.0,1,65,1,1,1,0,0,44.2,2883.04,1,0,0,0,0,0.6696969696969698,1,68.64380952380952,1
549,53.0,1,17,1,1,0,2,2,88.28,1492.76,1,1,1,1,0,4.904444444444445,1,27.643703703703704,1
115,23.0,1,44,0,1,0,0,2,80.29,3547.38,0,1,1,0,0,1.7842222222222224,0,147.8075,1
129,58.0,1,10,1,0,1,2,1,41.64,416.91,1,1,1,1,0,3.7854545454545456,0,7.066271186440678,1
1870,63.0,0,63,1,0,1,0,1,108.41,6834.92,0,0,1,1,0,1.69390625,0,106.795625,0
1321,61.0,1,47,0,1,0,0,3,66.07,3120.17,1,1,0,0,0,1.3764583333333331,0,50.325322580645164,1
2933,48.0,1,38,0,1,1,2,3,32.71,1250.67,0,1,1,0,0,0.8387179487179487,0,25.52387755102041,1
2481,37.0,1,70,1,1,0,0,0,41.3,2891.0,1,1,1,1,0,0.5816901408450704,1,76.07894736842105,1
1421,41.0,1,53,1,1,1,0,3,73.99,3914.75,0,1,0,1,0,1.3701851851851852,1,93.20833333333333,1
3604,44.0,1,44,1,1,0,0,3,53.84,2396.05,1,0,0,1,0,1.1964444444444444,1,53.24555555555556,1
939,53.0,0,54,1,1,1,2,1,105.12,5668.59,0,0,0,1,0,1.9112727272727275,1,104.9738888888889,0
337,38.0,0,20,1,0,1,0,2,69.47,1392.58,0,0,0,1,0,3.308095238095238,0,35.70717948717949,0
1458,44.0,1,31,0,1,1,0,3,111.53,3462.53,0,0,0,0,0,3.4853125,0,76.94511111111112,0
0,44.0,0,7,1,1,0,0,1,30.18,2168.3,0,0,0,0,0,3.7725,1,48.18444444444445,0
1444,61.0,1,58,1,0,1,0,0,86.86,5059.16,1,0,0,0,0,1.4722033898305085,0,81.59935483870967,1
1618,59.0,0,10,1,1,1,0,1,108.58,1086.28,0,1,0,1,1,9.870909090909091,1,18.104666666666667,1
1016,47.0,0,10,1,1,0,1,2,49.29,491.95,1,0,1,0,0,4.4809090909090905,1,10.248958333333333,1
3065,39.0,1,39,1,0,0,1,2,33.57,1324.75,0,1,0,0,0,0.83925,0,33.11875,1
2284,45.0,0,28,0,0,1,0,1,65.66,1837.12,0,0,0,1,0,2.2641379310344827,0,39.93739130434783,0
2125,24.0,0,30,1,0,0,1,2,116.13,3492.66,0,0,0,0,0,3.7461290322580645,0,139.7064,0
351,52.0,1,37,1,1,0,2,0,83.35,3085.89,1,1,0,1,0,2.193421052631579,1,58.22433962264151,1
1299,45.0,1,67,0,1,1,2,2,84.4,5664.01,1,1,0,1,0,1.2411764705882353,0,123.13065217391305,1
1364,31.0,0,43,1,0,1,0,0,87.15,3754.7,1,1,0,1,0,1.9806818181818182,0,117.334375,1
1757,27.0,0,52,0,1,0,0,3,23.98,1242.93,1,1,1,0,0,0.45245283018867927,0,44.39035714285715,1
3597,33.0,0,56,1,0,0,2,2,64.56,3596.92,1,0,1,1,0,1.1326315789473684,0,105.79176470588236,1
912,33.0,1,68,1,1,1,0,3,27.76,1870.94,1,0,1,0,0,0.4023188405797102,1,55.02764705882353,1
241,48.0,0,9,0,1,1,0,0,51.59,445.91,0,0,1,0,0,5.159000000000001,0,9.100204081632654,0
2454,59.0,0,23,1,0,1,2,2,102.16,2348.77,0,0,1,0,0,4.256666666666667,0,39.146166666666666,0
449,42.0,0,63,1,1,1,0,0,69.59,5371.16,0,1,0,1,0,1.08734375,1,124.9106976744186,1
7,30.0,1,61,1,1,1,0,3,119.56,7291.56,1,1,0,0,0,1.9283870967741936,1,235.2116129032258,1
2500,23.0,1,40,0,1,1,0,2,37.22,1490.14,0,0,0,0,0,0.9078048780487804,0,62.08916666666667,0
2723,61.0,1,44,0,1,0,2,0,59.71,2635.8,0,0,0,0,0,1.326888888888889,0,42.512903225806454,0
3203,26.0,1,24,1,1,0,0,2,100.96,2428.08,0,0,0,0,0,4.038399999999999,1,89.92888888888889,0
2747,62.0,0,51,0,1,1,2,2,41.57,2129.09,1,1,1,1,0,0.7994230769230769,0,33.79507936507937,1
2946,53.0,1,58,1,1,1,1,3,35.37,2055.6,1,0,0,1,0,0.5994915254237287,1,38.06666666666666,1
911,60.0,0,33,1,0,1,0,0,62.76,2067.84,0,0,0,0,0,1.8458823529411763,0,33.89901639344262,0
1405,37.0,0,16,1,1,1,0,1,58.37,932.86,1,0,1,0,0,3.433529411764706,1,24.548947368421054,1
2760,35.0,0,22,1,0,0,0,2,118.02,2587.92,0,0,1,1,0,5.131304347826087,0,71.88666666666667,0
2578,60.0,0,57,1,1,0,1,2,65.63,3743.19,1,0,1,1,0,1.131551724137931,1,61.36377049180328,1
2708,38.0,1,62,1,1,1,0,2,106.09,6561.74,1,1,0,1,0,1.6839682539682541,1,168.2497435897436,1
3509,21.0,1,71,1,1,1,2,0,108.8,2132.26,0,0,0,0,0,1.511111111111111,1,96.9209090909091,0
